siteid,Name,month,year,years_fire,pre_post_fire,burned,closed_ever,tot_vis,closed_month,d2p
CRG_024,Angels rest trail,1,2016,-2,pre,no,yes,400,open,2016-01-15
CRG_024,Angels rest trail,1,2017,-1,pre,no,yes,451,open,2017-01-15
CRG_024,Angels rest trail,1,2018,0,post,no,yes,0,closed,2018-01-15
CRG_024,Angels rest trail,1,2019,1,post,no,yes,2306,open,2019-01-15
CRG_024,Angels rest trail,2,2015,-3,pre,no,yes,915,open,2015-02-15
CRG_024,Angels rest trail,2,2016,-2,pre,no,yes,706,open,2016-02-15
CRG_024,Angels rest trail,2,2017,-1,pre,no,yes,825,open,2017-02-15
CRG_024,Angels rest trail,2,2018,0,post,no,yes,0,closed,2018-02-15
CRG_024,Angels rest trail,2,2019,1,post,no,yes,1325,open,2019-02-15
CRG_024,Angels rest trail,3,2015,-3,pre,no,yes,729,open,2015-03-15
CRG_024,Angels rest trail,3,2016,-2,pre,no,yes,1850,open,2016-03-15
CRG_024,Angels rest trail,3,2017,-1,pre,no,yes,2128,open,2017-03-15
CRG_024,Angels rest trail,3,2018,0,post,no,yes,0,closed,2018-03-15
CRG_024,Angels rest trail,3,2019,1,post,no,yes,5191,open,2019-03-15
CRG_024,Angels rest trail,4,2015,-3,pre,no,yes,1897,open,2015-04-15
CRG_024,Angels rest trail,4,2016,-2,pre,no,yes,2389,open,2016-04-15
CRG_024,Angels rest trail,4,2017,-1,pre,no,yes,3138,open,2017-04-15
CRG_024,Angels rest trail,4,2018,0,post,no,yes,0,closed,2018-04-15
CRG_024,Angels rest trail,4,2019,1,post,no,yes,7124,open,2019-04-15
CRG_024,Angels rest trail,5,2015,-3,pre,no,yes,2787,open,2015-05-15
CRG_024,Angels rest trail,5,2016,-2,pre,no,yes,5432,open,2016-05-15
CRG_024,Angels rest trail,5,2017,-1,pre,no,yes,7460,open,2017-05-15
CRG_024,Angels rest trail,5,2018,0,post,no,yes,0,closed,2018-05-15
CRG_024,Angels rest trail,5,2019,1,post,no,yes,13036,open,2019-05-15
CRG_024,Angels rest trail,6,2015,-3,pre,no,yes,3985,open,2015-06-15
CRG_024,Angels rest trail,6,2016,-2,pre,no,yes,5795,open,2016-06-15
CRG_024,Angels rest trail,6,2017,-1,pre,no,yes,12362,open,2017-06-15
CRG_024,Angels rest trail,6,2018,0,post,no,yes,0,closed,2018-06-15
CRG_024,Angels rest trail,6,2019,1,post,no,yes,11256,open,2019-06-15
CRG_024,Angels rest trail,7,2015,-3,pre,no,yes,3875,open,2015-07-15
CRG_024,Angels rest trail,7,2016,-2,pre,no,yes,5055,open,2016-07-15
CRG_024,Angels rest trail,7,2017,-1,pre,no,yes,8594,open,2017-07-15
CRG_024,Angels rest trail,7,2018,0,post,no,yes,0,closed,2018-07-15
CRG_024,Angels rest trail,7,2019,1,post,no,yes,14211,open,2019-07-15
CRG_024,Angels rest trail,8,2015,-3,pre,no,yes,2293,open,2015-08-15
CRG_024,Angels rest trail,8,2016,-2,pre,no,yes,4341,open,2016-08-15
CRG_024,Angels rest trail,8,2017,-1,pre,no,yes,6542,open,2017-08-15
CRG_024,Angels rest trail,8,2018,0,post,no,yes,0,closed,2018-08-15
CRG_024,Angels rest trail,8,2019,1,post,no,yes,14116,open,2019-08-15
CRG_024,Angels rest trail,9,2014,-3,pre,no,yes,920,open,2014-09-15
CRG_024,Angels rest trail,9,2015,-2,pre,no,yes,3131,open,2015-09-15
CRG_024,Angels rest trail,9,2016,-2,pre,no,yes,798,open,2016-09-15
CRG_024,Angels rest trail,9,2016,-1,pre,no,yes,2178,open,2016-09-15
CRG_024,Angels rest trail,9,2017,0,post,no,yes,0,closed,2017-09-15
CRG_024,Angels rest trail,9,2018,1,post,no,yes,0,closed,2018-09-15
CRG_024,Angels rest trail,10,2014,-3,pre,no,yes,693,open,2014-10-15
CRG_024,Angels rest trail,10,2015,-2,pre,no,yes,1301,open,2015-10-15
CRG_024,Angels rest trail,10,2016,-1,pre,no,yes,826,open,2016-10-15
CRG_024,Angels rest trail,10,2017,0,post,no,yes,0,closed,2017-10-15
CRG_024,Angels rest trail,10,2018,1,post,no,yes,0,closed,2018-10-15
CRG_024,Angels rest trail,11,2014,-3,pre,no,yes,307,open,2014-11-15
CRG_024,Angels rest trail,11,2015,-2,pre,no,yes,656,open,2015-11-15
CRG_024,Angels rest trail,11,2016,-1,pre,no,yes,1223,open,2016-11-15
CRG_024,Angels rest trail,11,2017,0,post,no,yes,0,closed,2017-11-15
CRG_024,Angels rest trail,11,2018,1,post,no,yes,509,closed,2018-11-15
CRG_024,Angels rest trail,12,2014,-3,pre,no,yes,162,open,2014-12-15
CRG_024,Angels rest trail,12,2015,-2,pre,no,yes,310,open,2015-12-15
CRG_024,Angels rest trail,12,2016,-1,pre,no,yes,481,open,2016-12-15
CRG_024,Angels rest trail,12,2017,0,post,no,yes,0,closed,2017-12-15
CRG_024,Angels rest trail,12,2018,1,post,no,yes,1196,open,2018-12-15
CRG_026,Beacon Rock,1,2015,-3,pre,no,yes,297,open,2015-01-15
CRG_026,Beacon Rock,1,2016,-2,pre,no,yes,206,open,2016-01-15
CRG_026,Beacon Rock,1,2017,-1,pre,no,yes,322,open,2017-01-15
CRG_026,Beacon Rock,1,2018,0,post,no,yes,963,open,2018-01-15
CRG_026,Beacon Rock,1,2019,1,post,no,yes,1493,open,2019-01-15
CRG_026,Beacon Rock,2,2015,-3,pre,no,yes,847,open,2015-02-15
CRG_026,Beacon Rock,2,2016,-2,pre,no,yes,355,open,2016-02-15
CRG_026,Beacon Rock,2,2017,-1,pre,no,yes,395,open,2017-02-15
CRG_026,Beacon Rock,2,2018,0,post,no,yes,1506,open,2018-02-15
CRG_026,Beacon Rock,2,2019,1,post,no,yes,881,open,2019-02-15
CRG_026,Beacon Rock,3,2015,-3,pre,no,yes,561,open,2015-03-15
CRG_026,Beacon Rock,3,2016,-2,pre,no,yes,776,open,2016-03-15
CRG_026,Beacon Rock,3,2017,-1,pre,no,yes,1145,open,2017-03-15
CRG_026,Beacon Rock,3,2018,0,post,no,yes,4072,open,2018-03-15
CRG_026,Beacon Rock,3,2019,1,post,no,yes,4119,open,2019-03-15
CRG_026,Beacon Rock,4,2015,-3,pre,no,yes,1457,open,2015-04-15
CRG_026,Beacon Rock,4,2016,-2,pre,no,yes,1741,open,2016-04-15
CRG_026,Beacon Rock,4,2017,-1,pre,no,yes,2429,open,2017-04-15
CRG_026,Beacon Rock,4,2018,0,post,no,yes,4088,open,2018-04-15
CRG_026,Beacon Rock,4,2019,1,post,no,yes,4540,open,2019-04-15
CRG_026,Beacon Rock,5,2015,-3,pre,no,yes,1589,open,2015-05-15
CRG_026,Beacon Rock,5,2016,-2,pre,no,yes,2989,open,2016-05-15
CRG_026,Beacon Rock,5,2017,-1,pre,no,yes,5383,open,2017-05-15
CRG_026,Beacon Rock,5,2018,0,post,no,yes,14777,open,2018-05-15
CRG_026,Beacon Rock,5,2019,1,post,no,yes,11355,open,2019-05-15
CRG_026,Beacon Rock,6,2015,-3,pre,no,yes,1579,open,2015-06-15
CRG_026,Beacon Rock,6,2016,-2,pre,no,yes,4598,open,2016-06-15
CRG_026,Beacon Rock,6,2017,-1,pre,no,yes,6221,open,2017-06-15
CRG_026,Beacon Rock,6,2018,0,post,no,yes,9162,open,2018-06-15
CRG_026,Beacon Rock,6,2019,1,post,no,yes,7673,open,2019-06-15
CRG_026,Beacon Rock,7,2015,-3,pre,no,yes,2054,open,2015-07-15
CRG_026,Beacon Rock,7,2016,-2,pre,no,yes,4654,open,2016-07-15
CRG_026,Beacon Rock,7,2017,-1,pre,no,yes,5296,open,2017-07-15
CRG_026,Beacon Rock,7,2018,0,post,no,yes,8066,open,2018-07-15
CRG_026,Beacon Rock,7,2019,1,post,no,yes,10294,open,2019-07-15
CRG_026,Beacon Rock,8,2015,-3,pre,no,yes,1577,open,2015-08-15
CRG_026,Beacon Rock,8,2016,-2,pre,no,yes,3835,open,2016-08-15
CRG_026,Beacon Rock,8,2017,-1,pre,no,yes,4610,open,2017-08-15
CRG_026,Beacon Rock,8,2018,0,post,no,yes,10231,open,2018-08-15
CRG_026,Beacon Rock,8,2019,1,post,no,yes,10033,open,2019-08-15
CRG_026,Beacon Rock,9,2014,-3,pre,no,yes,632,open,2014-09-15
CRG_026,Beacon Rock,9,2015,-2,pre,no,yes,1899,open,2015-09-15
CRG_026,Beacon Rock,9,2016,-2,pre,no,yes,809,open,2016-09-15
CRG_026,Beacon Rock,9,2016,-1,pre,no,yes,2152,open,2016-09-15
CRG_026,Beacon Rock,9,2017,0,post,no,yes,0,closed,2017-09-15
CRG_026,Beacon Rock,9,2018,1,post,no,yes,5039,open,2018-09-15
CRG_026,Beacon Rock,10,2014,-3,pre,no,yes,398,open,2014-10-15
CRG_026,Beacon Rock,10,2015,-2,pre,no,yes,932,open,2015-10-15
CRG_026,Beacon Rock,10,2016,-1,pre,no,yes,798,open,2016-10-15
CRG_026,Beacon Rock,10,2017,0,post,no,yes,974,open,2017-10-15
CRG_026,Beacon Rock,10,2018,1,post,no,yes,3345,open,2018-10-15
CRG_026,Beacon Rock,11,2014,-3,pre,no,yes,198,open,2014-11-15
CRG_026,Beacon Rock,11,2015,-2,pre,no,yes,329,open,2015-11-15
CRG_026,Beacon Rock,11,2016,-1,pre,no,yes,674,open,2016-11-15
CRG_026,Beacon Rock,11,2017,0,post,no,yes,1413,open,2017-11-15
CRG_026,Beacon Rock,11,2018,1,post,no,yes,2204,open,2018-11-15
CRG_026,Beacon Rock,12,2014,-3,pre,no,yes,169,open,2014-12-15
CRG_026,Beacon Rock,12,2015,-2,pre,no,yes,150,open,2015-12-15
CRG_026,Beacon Rock,12,2016,-1,pre,no,yes,386,open,2016-12-15
CRG_026,Beacon Rock,12,2017,0,post,no,yes,945,open,2017-12-15
CRG_026,Beacon Rock,12,2018,1,post,no,yes,634,open,2018-12-15
CRG_027,Latourell Falls,1,2015,-3,pre,no,yes,462,open,2015-01-15
CRG_027,Latourell Falls,1,2016,-2,pre,no,yes,462,open,2016-01-15
CRG_027,Latourell Falls,1,2017,-1,pre,no,yes,840,open,2017-01-15
CRG_027,Latourell Falls,1,2018,0,post,no,yes,1051,open,2018-01-15
CRG_027,Latourell Falls,1,2019,1,post,no,yes,1472,open,2019-01-15
CRG_027,Latourell Falls,2,2015,-3,pre,no,yes,731,open,2015-02-15
CRG_027,Latourell Falls,2,2016,-2,pre,no,yes,867,open,2016-02-15
CRG_027,Latourell Falls,2,2017,-1,pre,no,yes,802,open,2017-02-15
CRG_027,Latourell Falls,2,2018,0,post,no,yes,2079,open,2018-02-15
CRG_027,Latourell Falls,2,2019,1,post,no,yes,1367,open,2019-02-15
CRG_027,Latourell Falls,3,2015,-3,pre,no,yes,739,open,2015-03-15
CRG_027,Latourell Falls,3,2016,-2,pre,no,yes,1909,open,2016-03-15
CRG_027,Latourell Falls,3,2017,-1,pre,no,yes,2928,open,2017-03-15
CRG_027,Latourell Falls,3,2018,0,post,no,yes,4404,open,2018-03-15
CRG_027,Latourell Falls,3,2019,1,post,no,yes,2788,open,2019-03-15
CRG_027,Latourell Falls,4,2015,-3,pre,no,yes,1825,open,2015-04-15
CRG_027,Latourell Falls,4,2016,-2,pre,no,yes,3143,open,2016-04-15
CRG_027,Latourell Falls,4,2017,-1,pre,no,yes,3126,open,2017-04-15
CRG_027,Latourell Falls,4,2018,0,post,no,yes,5389,open,2018-04-15
CRG_027,Latourell Falls,4,2019,1,post,no,yes,5530,open,2019-04-15
CRG_027,Latourell Falls,5,2015,-3,pre,no,yes,2244,open,2015-05-15
CRG_027,Latourell Falls,5,2016,-2,pre,no,yes,7582,open,2016-05-15
CRG_027,Latourell Falls,5,2017,-1,pre,no,yes,6902,open,2017-05-15
CRG_027,Latourell Falls,5,2018,0,post,no,yes,15167,open,2018-05-15
CRG_027,Latourell Falls,5,2019,1,post,no,yes,10738,open,2019-05-15
CRG_027,Latourell Falls,6,2015,-3,pre,no,yes,3011,open,2015-06-15
CRG_027,Latourell Falls,6,2016,-2,pre,no,yes,8668,open,2016-06-15
CRG_027,Latourell Falls,6,2017,-1,pre,no,yes,11195,open,2017-06-15
CRG_027,Latourell Falls,6,2018,0,post,no,yes,9060,open,2018-06-15
CRG_027,Latourell Falls,6,2019,1,post,no,yes,8799,open,2019-06-15
CRG_027,Latourell Falls,7,2015,-3,pre,no,yes,4456,open,2015-07-15
CRG_027,Latourell Falls,7,2016,-2,pre,no,yes,8034,open,2016-07-15
CRG_027,Latourell Falls,7,2017,-1,pre,no,yes,7924,open,2017-07-15
CRG_027,Latourell Falls,7,2018,0,post,no,yes,12420,open,2018-07-15
CRG_027,Latourell Falls,7,2019,1,post,no,yes,10036,open,2019-07-15
CRG_027,Latourell Falls,8,2015,-3,pre,no,yes,2524,open,2015-08-15
CRG_027,Latourell Falls,8,2016,-2,pre,no,yes,6439,open,2016-08-15
CRG_027,Latourell Falls,8,2017,-1,pre,no,yes,7245,open,2017-08-15
CRG_027,Latourell Falls,8,2018,0,post,no,yes,11472,open,2018-08-15
CRG_027,Latourell Falls,8,2019,1,post,no,yes,12083,open,2019-08-15
CRG_027,Latourell Falls,9,2014,-3,pre,no,yes,1209,open,2014-09-15
CRG_027,Latourell Falls,9,2015,-2,pre,no,yes,1919,open,2015-09-15
CRG_027,Latourell Falls,9,2016,-2,pre,no,yes,1644,open,2016-09-15
CRG_027,Latourell Falls,9,2016,-1,pre,no,yes,4471,open,2016-09-15
CRG_027,Latourell Falls,9,2017,0,post,no,yes,0,closed,2017-09-15
CRG_027,Latourell Falls,9,2018,1,post,no,yes,4788,open,2018-09-15
CRG_027,Latourell Falls,10,2014,-3,pre,no,yes,708,open,2014-10-15
CRG_027,Latourell Falls,10,2015,-2,pre,no,yes,1660,open,2015-10-15
CRG_027,Latourell Falls,10,2016,-1,pre,no,yes,1901,open,2016-10-15
CRG_027,Latourell Falls,10,2017,0,post,no,yes,158,open,2017-10-15
CRG_027,Latourell Falls,10,2018,1,post,no,yes,4491,open,2018-10-15
CRG_027,Latourell Falls,11,2014,-3,pre,no,yes,415,open,2014-11-15
CRG_027,Latourell Falls,11,2015,-2,pre,no,yes,797,open,2015-11-15
CRG_027,Latourell Falls,11,2016,-1,pre,no,yes,1507,open,2016-11-15
CRG_027,Latourell Falls,11,2017,0,post,no,yes,873,open,2017-11-15
CRG_027,Latourell Falls,11,2018,1,post,no,yes,3016,open,2018-11-15
CRG_027,Latourell Falls,12,2014,-3,pre,no,yes,266,open,2014-12-15
CRG_027,Latourell Falls,12,2015,-2,pre,no,yes,547,open,2015-12-15
CRG_027,Latourell Falls,12,2016,-1,pre,no,yes,1013,open,2016-12-15
CRG_027,Latourell Falls,12,2017,0,post,no,yes,814,open,2017-12-15
CRG_027,Latourell Falls,12,2018,1,post,no,yes,918,open,2018-12-15
CRG_028,Dog River,1,2015,-3,pre,no,no,28,open,2015-01-15
CRG_028,Dog River,1,2016,-2,pre,no,no,17,open,2016-01-15
CRG_028,Dog River,1,2017,-1,pre,no,no,28,open,2017-01-15
CRG_028,Dog River,1,2018,0,post,no,no,21,open,2018-01-15
CRG_028,Dog River,1,2019,1,post,no,no,40,open,2019-01-15
CRG_028,Dog River,2,2015,-3,pre,no,no,47,open,2015-02-15
CRG_028,Dog River,2,2016,-2,pre,no,no,31,open,2016-02-15
CRG_028,Dog River,2,2017,-1,pre,no,no,29,open,2017-02-15
CRG_028,Dog River,2,2018,0,post,no,no,32,open,2018-02-15
CRG_028,Dog River,2,2019,1,post,no,no,36,open,2019-02-15
CRG_028,Dog River,3,2015,-3,pre,no,no,50,open,2015-03-15
CRG_028,Dog River,3,2016,-2,pre,no,no,75,open,2016-03-15
CRG_028,Dog River,3,2017,-1,pre,no,no,49,open,2017-03-15
CRG_028,Dog River,3,2018,0,post,no,no,71,open,2018-03-15
CRG_028,Dog River,3,2019,1,post,no,no,77,open,2019-03-15
CRG_028,Dog River,4,2015,-3,pre,no,no,186,open,2015-04-15
CRG_028,Dog River,4,2016,-2,pre,no,no,93,open,2016-04-15
CRG_028,Dog River,4,2017,-1,pre,no,no,63,open,2017-04-15
CRG_028,Dog River,4,2018,0,post,no,no,122,open,2018-04-15
CRG_028,Dog River,4,2019,1,post,no,no,74,open,2019-04-15
CRG_028,Dog River,5,2015,-3,pre,no,no,111,open,2015-05-15
CRG_028,Dog River,5,2016,-2,pre,no,no,365,open,2016-05-15
CRG_028,Dog River,5,2017,-1,pre,no,no,263,open,2017-05-15
CRG_028,Dog River,5,2018,0,post,no,no,249,open,2018-05-15
CRG_028,Dog River,5,2019,1,post,no,no,235,open,2019-05-15
CRG_028,Dog River,6,2015,-3,pre,no,no,150,open,2015-06-15
CRG_028,Dog River,6,2016,-2,pre,no,no,213,open,2016-06-15
CRG_028,Dog River,6,2017,-1,pre,no,no,328,open,2017-06-15
CRG_028,Dog River,6,2018,0,post,no,no,146,open,2018-06-15
CRG_028,Dog River,6,2019,1,post,no,no,143,open,2019-06-15
CRG_028,Dog River,7,2015,-3,pre,no,no,192,open,2015-07-15
CRG_028,Dog River,7,2016,-2,pre,no,no,160,open,2016-07-15
CRG_028,Dog River,7,2017,-1,pre,no,no,139,open,2017-07-15
CRG_028,Dog River,7,2018,0,post,no,no,153,open,2018-07-15
CRG_028,Dog River,7,2019,1,post,no,no,148,open,2019-07-15
CRG_028,Dog River,8,2015,-3,pre,no,no,135,open,2015-08-15
CRG_028,Dog River,8,2016,-2,pre,no,no,165,open,2016-08-15
CRG_028,Dog River,8,2017,-1,pre,no,no,184,open,2017-08-15
CRG_028,Dog River,8,2018,0,post,no,no,200,open,2018-08-15
CRG_028,Dog River,8,2019,1,post,no,no,226,open,2019-08-15
CRG_028,Dog River,9,2014,-3,pre,no,no,108,open,2014-09-15
CRG_028,Dog River,9,2015,-2,pre,no,no,117,open,2015-09-15
CRG_028,Dog River,9,2016,-2,pre,no,no,44,open,2016-09-15
CRG_028,Dog River,9,2016,-1,pre,no,no,143,open,2016-09-15
CRG_028,Dog River,9,2017,0,post,no,no,128,open,2017-09-15
CRG_028,Dog River,9,2018,1,post,no,no,84,open,2018-09-15
CRG_028,Dog River,10,2014,-3,pre,no,no,71,open,2014-10-15
CRG_028,Dog River,10,2015,-2,pre,no,no,74,open,2015-10-15
CRG_028,Dog River,10,2016,-1,pre,no,no,50,open,2016-10-15
CRG_028,Dog River,10,2017,0,post,no,no,111,open,2017-10-15
CRG_028,Dog River,10,2018,1,post,no,no,97,open,2018-10-15
CRG_028,Dog River,11,2014,-3,pre,no,no,36,open,2014-11-15
CRG_028,Dog River,11,2015,-2,pre,no,no,38,open,2015-11-15
CRG_028,Dog River,11,2016,-1,pre,no,no,58,open,2016-11-15
CRG_028,Dog River,11,2017,0,post,no,no,56,open,2017-11-15
CRG_028,Dog River,11,2018,1,post,no,no,55,open,2018-11-15
CRG_028,Dog River,12,2014,-3,pre,no,no,19,open,2014-12-15
CRG_028,Dog River,12,2015,-2,pre,no,no,23,open,2015-12-15
CRG_028,Dog River,12,2016,-1,pre,no,no,37,open,2016-12-15
CRG_028,Dog River,12,2017,0,post,no,no,26,open,2017-12-15
CRG_028,Dog River,12,2018,1,post,no,no,19,open,2018-12-15
CRG_029,Umbrella/Sahalie Falls,1,2015,-3,pre,no,no,97,open,2015-01-15
CRG_029,Umbrella/Sahalie Falls,1,2016,-2,pre,no,no,124,open,2016-01-15
CRG_029,Umbrella/Sahalie Falls,1,2017,-1,pre,no,no,368,open,2017-01-15
CRG_029,Umbrella/Sahalie Falls,1,2018,0,post,no,no,411,open,2018-01-15
CRG_029,Umbrella/Sahalie Falls,1,2019,1,post,no,no,543,open,2019-01-15
CRG_029,Umbrella/Sahalie Falls,2,2015,-3,pre,no,no,263,open,2015-02-15
CRG_029,Umbrella/Sahalie Falls,2,2016,-2,pre,no,no,268,open,2016-02-15
CRG_029,Umbrella/Sahalie Falls,2,2017,-1,pre,no,no,332,open,2017-02-15
CRG_029,Umbrella/Sahalie Falls,2,2018,0,post,no,no,604,open,2018-02-15
CRG_029,Umbrella/Sahalie Falls,2,2019,1,post,no,no,445,open,2019-02-15
CRG_029,Umbrella/Sahalie Falls,3,2015,-3,pre,no,no,233,open,2015-03-15
CRG_029,Umbrella/Sahalie Falls,3,2016,-2,pre,no,no,844,open,2016-03-15
CRG_029,Umbrella/Sahalie Falls,3,2017,-1,pre,no,no,832,open,2017-03-15
CRG_029,Umbrella/Sahalie Falls,3,2018,0,post,no,no,1098,open,2018-03-15
CRG_029,Umbrella/Sahalie Falls,3,2019,1,post,no,no,760,open,2019-03-15
CRG_029,Umbrella/Sahalie Falls,4,2015,-3,pre,no,no,714,open,2015-04-15
CRG_029,Umbrella/Sahalie Falls,4,2016,-2,pre,no,no,1325,open,2016-04-15
CRG_029,Umbrella/Sahalie Falls,4,2017,-1,pre,no,no,1293,open,2017-04-15
CRG_029,Umbrella/Sahalie Falls,4,2018,0,post,no,no,1147,open,2018-04-15
CRG_029,Umbrella/Sahalie Falls,4,2019,1,post,no,no,1148,open,2019-04-15
CRG_029,Umbrella/Sahalie Falls,5,2015,-3,pre,no,no,947,open,2015-05-15
CRG_029,Umbrella/Sahalie Falls,5,2016,-2,pre,no,no,1964,open,2016-05-15
CRG_029,Umbrella/Sahalie Falls,5,2017,-1,pre,no,no,2466,open,2017-05-15
CRG_029,Umbrella/Sahalie Falls,5,2018,0,post,no,no,4459,open,2018-05-15
CRG_029,Umbrella/Sahalie Falls,5,2019,1,post,no,no,2916,open,2019-05-15
CRG_029,Umbrella/Sahalie Falls,6,2015,-3,pre,no,no,1331,open,2015-06-15
CRG_029,Umbrella/Sahalie Falls,6,2016,-2,pre,no,no,3066,open,2016-06-15
CRG_029,Umbrella/Sahalie Falls,6,2017,-1,pre,no,no,5109,open,2017-06-15
CRG_029,Umbrella/Sahalie Falls,6,2018,0,post,no,no,5959,open,2018-06-15
CRG_029,Umbrella/Sahalie Falls,6,2019,1,post,no,no,3987,open,2019-06-15
CRG_029,Umbrella/Sahalie Falls,7,2015,-3,pre,no,no,2169,open,2015-07-15
CRG_029,Umbrella/Sahalie Falls,7,2016,-2,pre,no,no,3650,open,2016-07-15
CRG_029,Umbrella/Sahalie Falls,7,2017,-1,pre,no,no,5154,open,2017-07-15
CRG_029,Umbrella/Sahalie Falls,7,2018,0,post,no,no,6693,open,2018-07-15
CRG_029,Umbrella/Sahalie Falls,7,2019,1,post,no,no,5690,open,2019-07-15
CRG_029,Umbrella/Sahalie Falls,8,2015,-3,pre,no,no,1098,open,2015-08-15
CRG_029,Umbrella/Sahalie Falls,8,2016,-2,pre,no,no,4599,open,2016-08-15
CRG_029,Umbrella/Sahalie Falls,8,2017,-1,pre,no,no,4315,open,2017-08-15
CRG_029,Umbrella/Sahalie Falls,8,2018,0,post,no,no,8448,open,2018-08-15
CRG_029,Umbrella/Sahalie Falls,8,2019,1,post,no,no,7077,open,2019-08-15
CRG_029,Umbrella/Sahalie Falls,9,2014,-3,pre,no,no,408,open,2014-09-15
CRG_029,Umbrella/Sahalie Falls,9,2015,-2,pre,no,no,1024,open,2015-09-15
CRG_029,Umbrella/Sahalie Falls,9,2016,-2,pre,no,no,854,open,2016-09-15
CRG_029,Umbrella/Sahalie Falls,9,2016,-1,pre,no,no,2044,open,2016-09-15
CRG_029,Umbrella/Sahalie Falls,9,2017,0,post,no,no,2097,open,2017-09-15
CRG_029,Umbrella/Sahalie Falls,9,2018,1,post,no,no,2479,open,2018-09-15
CRG_029,Umbrella/Sahalie Falls,10,2014,-3,pre,no,no,136,open,2014-10-15
CRG_029,Umbrella/Sahalie Falls,10,2015,-2,pre,no,no,726,open,2015-10-15
CRG_029,Umbrella/Sahalie Falls,10,2016,-1,pre,no,no,759,open,2016-10-15
CRG_029,Umbrella/Sahalie Falls,10,2017,0,post,no,no,1219,open,2017-10-15
CRG_029,Umbrella/Sahalie Falls,10,2018,1,post,no,no,1773,open,2018-10-15
CRG_029,Umbrella/Sahalie Falls,11,2014,-3,pre,no,no,58,open,2014-11-15
CRG_029,Umbrella/Sahalie Falls,11,2015,-2,pre,no,no,333,open,2015-11-15
CRG_029,Umbrella/Sahalie Falls,11,2016,-1,pre,no,no,878,open,2016-11-15
CRG_029,Umbrella/Sahalie Falls,11,2017,0,post,no,no,752,open,2017-11-15
CRG_029,Umbrella/Sahalie Falls,11,2018,1,post,no,no,956,open,2018-11-15
CRG_029,Umbrella/Sahalie Falls,12,2014,-3,pre,no,no,47,open,2014-12-15
CRG_029,Umbrella/Sahalie Falls,12,2015,-2,pre,no,no,163,open,2015-12-15
CRG_029,Umbrella/Sahalie Falls,12,2016,-1,pre,no,no,380,open,2016-12-15
CRG_029,Umbrella/Sahalie Falls,12,2017,0,post,no,no,440,open,2017-12-15
CRG_029,Umbrella/Sahalie Falls,12,2018,1,post,no,no,353,open,2018-12-15
CRG_030,Surveyors ridge/cooks meadow,1,2015,-3,pre,no,no,113,open,2015-01-15
CRG_030,Surveyors ridge/cooks meadow,1,2016,-2,pre,no,no,307,open,2016-01-15
CRG_030,Surveyors ridge/cooks meadow,1,2017,-1,pre,no,no,863,open,2017-01-15
CRG_030,Surveyors ridge/cooks meadow,1,2018,0,post,no,no,403,open,2018-01-15
CRG_030,Surveyors ridge/cooks meadow,1,2019,1,post,no,no,655,open,2019-01-15
CRG_030,Surveyors ridge/cooks meadow,2,2015,-3,pre,no,no,245,open,2015-02-15
CRG_030,Surveyors ridge/cooks meadow,2,2016,-2,pre,no,no,302,open,2016-02-15
CRG_030,Surveyors ridge/cooks meadow,2,2017,-1,pre,no,no,641,open,2017-02-15
CRG_030,Surveyors ridge/cooks meadow,2,2018,0,post,no,no,599,open,2018-02-15
CRG_030,Surveyors ridge/cooks meadow,2,2019,1,post,no,no,823,open,2019-02-15
CRG_030,Surveyors ridge/cooks meadow,3,2015,-3,pre,no,no,280,open,2015-03-15
CRG_030,Surveyors ridge/cooks meadow,3,2016,-2,pre,no,no,506,open,2016-03-15
CRG_030,Surveyors ridge/cooks meadow,3,2017,-1,pre,no,no,661,open,2017-03-15
CRG_030,Surveyors ridge/cooks meadow,3,2018,0,post,no,no,1157,open,2018-03-15
CRG_030,Surveyors ridge/cooks meadow,3,2019,1,post,no,no,986,open,2019-03-15
CRG_030,Surveyors ridge/cooks meadow,4,2015,-3,pre,no,no,461,open,2015-04-15
CRG_030,Surveyors ridge/cooks meadow,4,2016,-2,pre,no,no,710,open,2016-04-15
CRG_030,Surveyors ridge/cooks meadow,4,2017,-1,pre,no,no,527,open,2017-04-15
CRG_030,Surveyors ridge/cooks meadow,4,2018,0,post,no,no,776,open,2018-04-15
CRG_030,Surveyors ridge/cooks meadow,4,2019,1,post,no,no,726,open,2019-04-15
CRG_030,Surveyors ridge/cooks meadow,5,2015,-3,pre,no,no,549,open,2015-05-15
CRG_030,Surveyors ridge/cooks meadow,5,2016,-2,pre,no,no,1493,open,2016-05-15
CRG_030,Surveyors ridge/cooks meadow,5,2017,-1,pre,no,no,1468,open,2017-05-15
CRG_030,Surveyors ridge/cooks meadow,5,2018,0,post,no,no,3336,open,2018-05-15
CRG_030,Surveyors ridge/cooks meadow,5,2019,1,post,no,no,2194,open,2019-05-15
CRG_030,Surveyors ridge/cooks meadow,6,2015,-3,pre,no,no,844,open,2015-06-15
CRG_030,Surveyors ridge/cooks meadow,6,2016,-2,pre,no,no,1864,open,2016-06-15
CRG_030,Surveyors ridge/cooks meadow,6,2017,-1,pre,no,no,2659,open,2017-06-15
CRG_030,Surveyors ridge/cooks meadow,6,2018,0,post,no,no,2749,open,2018-06-15
CRG_030,Surveyors ridge/cooks meadow,6,2019,1,post,no,no,2095,open,2019-06-15
